Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,DuplicateNodes
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.1366912380326539,0.1368409139104187,600.0,False,2,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.1347131892107427,0.1348266231361776,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.1691548409871757,0.1692706570029258,600.0,False,2,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.2593111270107329,0.2594368681311607,600.0,False,3,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.1729959188960492,0.1731966149527579,600.0,False,2,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE2.spectra,1,1,0.2572405899409204,0.257353400113061,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.1626070700585842,0.1627258430235088,600.0,False,2,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.2660195140633732,0.266219604993239,600.0,False,3,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.2724292848724872,0.2726195978466421,600.0,False,3,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.2505040089599788,0.2506540329195559,600.0,False,3,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.1352556208148598,0.135370846837759,600.0,False,2,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.1490746850613504,0.1492765510920435,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.2681550150737166,0.2682677281554788,600.0,False,3,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.150076659861952,0.1503347258549183,600.0,False,2,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.3000477359164506,0.3001989410258829,600.0,False,3,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE3.spectra,1,1,0.3249688819050789,0.3251159589271992,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1683777419384569,0.1685759299434721,600.0,False,2,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1704948488622903,0.1706077139824628,600.0,False,2,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1555220938753336,0.1557383788749575,600.0,False,2,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1477709580212831,0.1479852930642664,600.0,False,2,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.2762514639180153,0.276375263929367,600.0,False,3,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.3152867739554494,0.3154762689955532,600.0,False,3,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1559566820506006,0.156069247983396,600.0,False,2,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.312319905962795,0.3125151309650391,600.0,False,3,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1321250388864427,0.132274521049112,600.0,False,2,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE4.spectra,1,1,0.1610316191799938,0.1611844920553267,600.0,False,2,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.1438642048742622,0.1439785358961671,600.0,False,2,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.1594474231824278,0.1595629451330751,600.0,False,2,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.1809032699093222,0.181117117870599,600.0,False,2,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.360063771950081,0.3603030280210078,600.0,False,3,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.195169179001823,0.1953612649813294,600.0,False,2,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.2938253369648009,0.2939694859087467,600.0,False,3,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.1554996238555759,0.1556918697897344,600.0,False,2,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.3095540211070329,0.3097454740200192,600.0,False,3,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.3863894948735833,0.3865921080578118,600.0,False,3,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableE5.spectra,1,1,0.3350502680987119,0.3351659909822047,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.1666010338813066,0.1667136249598115,600.0,False,2,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.1798875550739467,0.1800009841099381,600.0,False,2,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2783694360405206,0.2784814450424164,600.0,False,3,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.1491997970733791,0.1494886809960007,600.0,False,2,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2254791790619492,0.2256053620949387,600.0,False,3,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.1564863619860261,0.1565996140707284,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2718582819215953,0.2720470929052681,600.0,False,3,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2358671459369361,0.2360824409406632,600.0,False,3,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2597864500712603,0.2599143730476498,600.0,False,3,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS1.spectra,1,1,0.2713628609199077,0.2714755260385573,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.2807716461829841,0.2809631340205669,600.0,False,3,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1607233181130141,0.1608394940849393,600.0,False,2,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1526200880762189,0.1527394959703087,600.0,False,2,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1746436331886798,0.1747876422014087,600.0,False,2,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.255481902975589,0.2555987350642681,600.0,False,3,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1631159849930554,0.1632330911234021,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.2499626839999109,0.250076767988503,600.0,False,3,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1569632280152291,0.1570890250150114,600.0,False,2,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1534065078012645,0.1535210469737649,600.0,False,2,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS2.spectra,1,1,0.1514628850854933,0.1515746191143989,600.0,False,2,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.2568344818428159,0.2570338300429284,600.0,False,3,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.3639672831632197,0.3642351950984448,600.0,False,3,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.293349910993129,0.2934965689200908,600.0,False,3,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.2854333259165287,0.2855624509975314,600.0,False,3,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.1543289320543408,0.1544436009135097,600.0,False,2,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.1392711400985717,0.1393948819022625,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.2426614828873425,0.2427748809568584,600.0,False,3,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.1817170411814004,0.1819053711369633,600.0,False,2,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.1881550380494445,0.1882689381018281,600.0,False,2,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS3.spectra,1,1,0.2993038459680974,0.2994188608136028,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.1771534569561481,0.1773021519184112,600.0,False,2,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.2647528829984367,0.2649486528243869,600.0,False,3,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.16145043913275,0.1615984730888158,600.0,False,2,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.2736811251379549,0.2738071579951793,600.0,False,3,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.2425459169317037,0.2426645818632096,600.0,False,3,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.283653014106676,0.2838667929172516,600.0,False,3,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.138390596024692,0.1385464849881827,600.0,False,2,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.2956284319516271,0.2958239400759339,600.0,False,3,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.3094042760785669,0.3095919319894165,600.0,False,3,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS4.spectra,1,1,0.2764286689925939,0.2765423560049385,600.0,False,3,0
addedVarsHumanoid458,1,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.2349951670039445,0.2351107520516961,600.0,False,3,0
addedVarsHumanoid458,2,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.2602736069820821,0.2604698080103844,600.0,False,3,0
addedVarsHumanoid458,3,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.282984095159918,0.2830951791256666,600.0,False,3,0
addedVarsHumanoid458,4,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.2115632819477468,0.2116927509196102,600.0,False,2,0
addedVarsHumanoid458,5,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.1730489809997379,0.1731635280884802,600.0,False,2,0
addedVarsHumanoid458,6,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.142593695083633,0.1427081781439483,600.0,False,2,0
addedVarsHumanoid458,7,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.2583624811377376,0.2584740510210395,600.0,False,3,0
addedVarsHumanoid458,8,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.1685487967915833,0.1687058107927441,600.0,False,2,0
addedVarsHumanoid458,9,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.286342655075714,0.2864568720106035,600.0,False,3,0
addedVarsHumanoid458,10,inputs-scalability/addedVarsHumanoid458/HumanoidLTL_458_Humanoid_fixed_unrealizableS5.spectra,1,1,0.1727981399744749,0.1729118970688432,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.408379825996235,0.4085712858941406,600.0,False,7,0
addedVarsLift,2,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1591621609404683,0.1592758658807724,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1735254330560565,0.1737145490478724,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.15345886698924,0.1536569739691913,600.0,False,2,0
addedVarsLift,5,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1216553370468318,0.1217841580510139,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1494317390024662,0.1495548158418387,600.0,False,2,0
addedVarsLift,7,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.135983534855768,0.1361889208201319,600.0,False,2,0
addedVarsLift,8,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1283717879559844,0.1286202759947627,600.0,False,2,0
addedVarsLift,9,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1562518030405044,0.1564669969957322,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/Lift.spectra,1,1,0.1853850129991769,0.1855452770832926,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1426397729665041,0.1427540138829499,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1371025370899588,0.1372196699958294,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1447848409879952,0.1449079199228435,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1527700391598045,0.1529833420645445,600.0,False,2,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1832805250305682,0.1834839980583638,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.3828874200116843,0.3830019240267575,600.0,False,7,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.2209018189460039,0.2211086559109389,600.0,False,2,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.4051431389525533,0.4052724400535226,600.0,False,6,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.2401227611117065,0.2402419510763138,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftE1.spectra,1,1,0.1488894680514931,0.1490916900802403,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1507949249353259,0.151008530985564,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1286406340077519,0.1287525459192693,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.2097946021240204,0.2099869090598076,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1629860859829932,0.1631823468487709,600.0,False,2,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1696245989296585,0.1697414410300552,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1482417869847268,0.1483569259289652,600.0,False,2,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.168335837079212,0.168481308966875,600.0,False,2,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1603401219472289,0.1604590050410479,600.0,False,2,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.1461341849062591,0.1462483438663184,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftE2.spectra,1,1,0.3646256448701024,0.3647514758631587,600.0,False,6,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.165075538912788,0.1651913148816675,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.1668748930096626,0.1669907399918884,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.1436556419357657,0.1437656809575855,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.3965442730113864,0.3967418901156634,600.0,False,6,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.124988648109138,0.1251835201401263,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.1387131279334426,0.138925754930824,600.0,False,2,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.3889856799505651,0.3891179088968783,600.0,False,6,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.4090086130890995,0.4091346061322838,600.0,False,6,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.4114416090305894,0.4116424061357975,600.0,False,7,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftE3.spectra,1,1,0.2129991769324988,0.2131691209506243,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1446833130903542,0.1447974520269781,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1553048579953611,0.1554244519211352,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1423762838821858,0.1425206889398396,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.4587768190540373,0.4589672000147402,600.0,False,7,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1749098999425768,0.17511195410043,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1564089402090758,0.156524864025414,600.0,False,2,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.4198193510528654,0.4199471410829574,600.0,False,7,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1688930669333785,0.1690091560594737,600.0,False,2,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.1543151391670107,0.1544353330973535,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftE4.spectra,1,1,0.5368880250025541,0.5370818071532995,600.0,False,7,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1731539990287274,0.1733510650228709,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1779735998716205,0.1780916599091142,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1835210239514708,0.1836890999693423,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.4718765551224351,0.4720725400839001,600.0,False,7,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1644535909872502,0.1646421169862151,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.4488695901818573,0.4490580940619111,600.0,False,6,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.17760692210868,0.1777214820031076,600.0,False,2,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1862956811673939,0.1864089982118457,600.0,False,2,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.175012829946354,0.1752054500393569,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftE5.spectra,1,1,0.1606936301104724,0.1608082370366901,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1502368801739066,0.150349757168442,600.0,False,2,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.4045110030565411,0.4046539161354303,600.0,False,7,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1773968869820237,0.1775082789827138,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.154304260155186,0.1544182081706822,600.0,False,2,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1346230879426002,0.1347706869710236,600.0,False,2,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1384470509365201,0.1385731450282037,600.0,False,2,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1316213738173246,0.1318344848696142,600.0,False,2,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1364006008952856,0.1365128348115831,600.0,False,2,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1245024770032614,0.124645184027031,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftS1.spectra,1,1,0.1488379000220447,0.1489511479157954,600.0,False,2,0
addedVarsLift,1,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.4059406348969787,0.4061100690159946,600.0,False,6,0
addedVarsLift,2,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.1262097109574824,0.1263330259826034,600.0,False,2,0
addedVarsLift,3,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.1635570789221674,0.1636849760543555,600.0,False,2,0
addedVarsLift,4,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.3944545988924801,0.3946429509669542,600.0,False,7,0
addedVarsLift,5,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.3738726538140327,0.3740474670194089,600.0,False,7,0
addedVarsLift,6,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.3881029319018125,0.3882901289034635,600.0,False,6,0
addedVarsLift,7,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.3693805600050837,0.3694931829813868,600.0,False,7,0
addedVarsLift,8,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.417936636833474,0.418128308840096,600.0,False,7,0
addedVarsLift,9,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.1461371339391917,0.1462884629145264,600.0,False,2,0
addedVarsLift,10,inputs-scalability/addedVarsLift/LiftS2.spectra,1,1,0.189968341961503,0.1901621129363775,600.0,False,2,0
