Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,UniqueNodesExplored,UniqueSols,Effectiveness,UniqueEffectiveness,NodesToFirst,DepthToFirst,NumYUnsat,NumYUnsatNoFalse,MinNumVariables
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,83,-1,0.428,660.005,600,True,461,432,58,0.18004338394793926,0.13425925925925927,7.0,2.0,0,0,74.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,92,-1,0.372,660.003,600,True,510,473,64,0.1803921568627451,0.13530655391120508,7.0,2.0,0,0,74.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,70,-1,0.354,660.004,600,True,389,364,48,0.17994858611825193,0.13186813186813187,7.0,2.0,0,0,74.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,77,-1,0.302,660.002,600,True,424,395,53,0.18160377358490565,0.1341772151898734,7.0,2.0,0,0,74.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,76,-1,0.322,660.002,600,True,416,387,52,0.18269230769230768,0.1343669250645995,7.0,2.0,0,0,74.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_3.spectra,55,-1,0.481,660.005,600,True,312,295,40,0.1762820512820513,0.13559322033898305,7.0,2.0,0,0,127.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.56,660.003,600,True,684,496,34,0.21783625730994152,0.06854838709677419,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.601,660.002,600,True,686,498,34,0.21720116618075802,0.06827309236947791,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.585,660.003,600,True,696,508,34,0.21408045977011494,0.06692913385826772,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.583,660.002,600,True,684,496,34,0.21783625730994152,0.06854838709677419,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.567,660.002,600,True,686,498,34,0.21720116618075802,0.06827309236947791,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.601,660.003,600,True,687,500,34,0.21688500727802038,0.068,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.654,660.002,600,True,684,496,34,0.21783625730994152,0.06854838709677419,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,111,-1,0.686,660.002,600,True,489,376,26,0.22699386503067484,0.06914893617021277,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.578,660.003,600,True,687,500,34,0.21688500727802038,0.068,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_4.spectra,149,-1,0.674,660.001,600,True,673,486,34,0.2213967310549777,0.06995884773662552,9.0,2.0,0,0,24.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1195,-1,2.247,660.042,600,True,2216,1332,325,0.5392599277978339,0.243993993993994,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1159,-1,2.116,660.05,600,True,2158,1310,325,0.5370713623725671,0.2480916030534351,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,733,-1,2.204,617.05,600,True,1376,864,230,0.532703488372093,0.2662037037037037,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1129,-1,2.166,660.049,600,True,2107,1287,323,0.5358329378262933,0.25097125097125095,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1024,-1,2.117,660.007,600,True,1921,1185,301,0.5330557001561687,0.2540084388185654,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1219,-1,1.56,660.033,600,True,2268,1359,325,0.5374779541446209,0.23914643119941134,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1003,-1,2.094,660.003,600,True,1885,1168,299,0.5320954907161803,0.2559931506849315,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1219,-1,1.504,660.048,600,True,2265,1357,325,0.5381898454746137,0.23949889462048637,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1147,-1,2.236,660.03,600,True,2138,1300,323,0.5364826941066417,0.24846153846153846,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_1.spectra,1156,-1,2.081,660.05,600,True,2152,1307,325,0.5371747211895911,0.2486610558530987,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,383,-1,0.409,660.004,600,True,987,712,170,0.3880445795339412,0.23876404494382023,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,361,-1,0.376,660.005,600,True,896,655,159,0.4029017857142857,0.24274809160305344,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,308,-1,0.329,660.003,600,True,754,558,141,0.40848806366047746,0.25268817204301075,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,385,-1,0.372,660.005,600,True,1008,728,170,0.3819444444444444,0.23351648351648352,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,361,-1,0.371,660.003,600,True,898,657,159,0.40200445434298443,0.2420091324200913,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,373,-1,0.366,660.005,600,True,953,686,166,0.391395592864638,0.24198250728862974,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,316,-1,0.331,660.002,600,True,769,569,146,0.41092327698309494,0.2565905096660808,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,361,-1,0.383,660.005,600,True,896,654,159,0.4029017857142857,0.24311926605504589,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,384,-1,0.393,660.004,600,True,995,715,170,0.385929648241206,0.23776223776223776,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_2.spectra,366,-1,0.472,600.013,600,True,911,667,164,0.40175631174533477,0.24587706146926536,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.165,660.002,600,True,518,470,25,0.10424710424710425,0.05319148936170213,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.155,660.002,600,True,515,467,25,0.10485436893203884,0.05353319057815846,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.159,660.002,600,True,525,478,25,0.10285714285714286,0.05230125523012552,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.165,660.002,600,True,515,467,25,0.10485436893203884,0.05353319057815846,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.205,660.002,600,True,524,476,25,0.10305343511450382,0.052521008403361345,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.166,660.002,600,True,476,429,25,0.1134453781512605,0.05827505827505827,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.159,660.002,600,True,525,478,25,0.10285714285714286,0.05230125523012552,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.177,660.003,600,True,516,468,25,0.10465116279069768,0.053418803418803416,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.164,660.002,600,True,525,478,25,0.10285714285714286,0.05230125523012552,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_637_GyroAspect_fixed_3.spectra,54,-1,0.155,660.002,600,True,518,470,25,0.10424710424710425,0.05319148936170213,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1093,-1,2.131,660.058,600,True,2047,1259,319,0.5339521250610649,0.2533756949960286,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1153,-1,2.096,660.052,600,True,2148,1306,325,0.5367783985102421,0.24885145482388973,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1195,-1,2.144,660.033,600,True,2216,1332,325,0.5392599277978339,0.243993993993994,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,964,-1,2.074,660.002,600,True,1809,1132,299,0.5328911000552792,0.26413427561837455,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1126,-1,2.133,660.045,600,True,2103,1286,323,0.5354255825011888,0.2511664074650078,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1219,-1,1.553,660.05,600,True,2268,1359,325,0.5374779541446209,0.23914643119941134,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,910,-1,2.091,660.003,600,True,1708,1072,284,0.5327868852459017,0.26492537313432835,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1219,-1,1.897,660.052,600,True,2258,1350,325,0.5398582816651905,0.24074074074074073,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1027,-1,2.121,660.002,600,True,1926,1189,303,0.5332294911734164,0.25483599663582845,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_1.spectra,1108,-1,1.633,600.148,600,True,2071,1269,319,0.5350072428778367,0.25137903861308114,51.0,4.0,0,0,9.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,231,-1,0.448,660.005,600,True,580,448,117,0.39827586206896554,0.2611607142857143,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,363,-1,0.345,660.005,600,True,905,663,161,0.4011049723756906,0.24283559577677225,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,377,-1,0.457,660.007,600,True,964,694,167,0.39107883817427386,0.24063400576368876,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,360,-1,0.355,660.002,600,True,890,651,159,0.4044943820224719,0.24423963133640553,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,383,-1,0.42,660.004,600,True,987,712,170,0.3880445795339412,0.23876404494382023,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,336,-1,0.349,660.005,600,True,813,597,153,0.4132841328413284,0.2562814070351759,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,366,-1,0.385,660.002,600,True,913,667,164,0.4008762322015334,0.24587706146926536,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,358,-1,0.338,660.004,600,True,853,618,157,0.4196951934349355,0.2540453074433657,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,306,-1,0.337,660.002,600,True,749,554,140,0.40854472630173566,0.2527075812274368,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_2.spectra,377,-1,0.373,660.004,600,True,962,692,167,0.3918918918918919,0.24132947976878613,7.0,2.0,0,0,16.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.195,660.002,600,True,525,478,25,0.10285714285714286,0.05230125523012552,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,45,-1,0.225,660.004,600,True,453,415,25,0.09933774834437085,0.060240963855421686,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.2,660.004,600,True,476,429,25,0.1134453781512605,0.05827505827505827,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,23,-1,0.242,660.009,600,True,362,342,14,0.06353591160220995,0.04093567251461988,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.213,660.007,600,True,518,470,25,0.10424710424710425,0.05319148936170213,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.183,660.003,600,True,515,467,25,0.10485436893203884,0.05353319057815846,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.196,660.002,600,True,508,460,25,0.1062992125984252,0.05434782608695652,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.157,660.002,600,True,516,468,25,0.10465116279069768,0.053418803418803416,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.178,660.002,600,True,523,475,25,0.10325047801147227,0.05263157894736842,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_700_GyroAspect_fixed_3.spectra,54,-1,0.156,660.002,600,True,516,468,25,0.10465116279069768,0.053418803418803416,4.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.132,0.132,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.133,0.134,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.186,0.186,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.106,0.106,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.133,0.134,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.131,0.131,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.11,0.111,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.146,0.146,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.096,0.097,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_1.spectra,1,-1,0.129,0.13,600,False,6,6,1,0.16666666666666666,0.16666666666666666,6.0,5.0,0,0,10.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,600.148,600,True,565,493,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,660.003,600,True,551,479,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,660.002,600,True,476,413,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,660.002,600,True,637,552,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,660.002,600,True,578,506,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,660.003,600,True,612,527,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,622.617,600,True,546,474,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,613.695,600,True,549,477,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,659.732,600,True,536,465,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/HumanoidLTLVar3_872_Humanoid_2.spectra,0,-1,-0.001,617.764,600,True,560,488,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.046,0.053,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.053,0.064,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.061,0.075,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.051,0.06,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.121,0.146,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.054,0.066,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.043,0.05,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.035,0.054,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.041,0.047,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/HumanoidLTL_460_Humanoid_1.spectra,3,-1,0.041,0.046,600,False,5,5,3,0.6,0.6,3.0,1.0,0,0,16.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.056,0.104,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.055,0.101,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.07,0.131,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.053,0.098,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.135,0.259,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.052,0.095,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.065,0.117,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.063,0.112,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.057,0.1,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/HumanoidLTL_462_Humanoid_1.spectra,5,-1,0.068,0.127,600,False,9,9,5,0.5555555555555556,0.5555555555555556,3.0,1.0,0,0,21.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/HumanoidLTL_533_Humanoid_1.spectra,4,-1,0.075,0.133,600,False,6,6,4,0.6666666666666666,0.6666666666666666,2.0,1.0,0,0,45.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/HumanoidLTL_533_Humanoid_1.spectra,4,-1,0.073,0.147,600,False,6,6,4,0.6666666666666666,0.6666666666666666,2.0,1.0,0,0,45.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/HumanoidLTL_533_Humanoid_1.spectra,4,-1,0.077,0.156,600,False,6,6,4,0.6666666666666666,0.6666666666666666,2.0,1.0,0,0,45.0
