Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.008,0.008,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1E4.spectra,1,1,0.008,0.008,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1E5.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.004,0.004,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.017,0.017,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1S1.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1S2.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1S3.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.008,0.008,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.01,0.01,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1S4.spectra,1,1,0.004,0.004,10,False,1
addedVarsRG1,1,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,2,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,3,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.016,0.016,10,False,1
addedVarsRG1,4,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,5,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.007,0.007,10,False,1
addedVarsRG1,6,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,7,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.006,0.006,10,False,1
addedVarsRG1,8,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,9,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
addedVarsRG1,10,inputs-scalability/addedVarsRG1/RG1S5.spectra,1,1,0.005,0.005,10,False,1
