Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,DuplicateNodes,NumInterpolantsComputed,NumNonStateSeparable,Effectiveness,NodesToFirst,DepthToFirst,NumYUnsat,NumYUnsatNoFalse,NumFullyNonIOSeparable,MinNumVariables
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,6,-1,0.4817111709999153,0.8392686919978587,600.0,False,13,0,4,0,0.46153846153846156,5.0,1.0,3,1,0,7.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,56,-1,0.3140250020078383,4.055969178996747,600.0,False,85,0,18,0,0.6588235294117647,3.0,1.0,11,5,0,7.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,7,-1,0.5571039889910026,1.6029929659998745,600.0,False,14,0,4,0,0.5,3.0,1.0,3,1,0,4.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,36,-1,0.6111489949980751,2.744218551000813,600.0,False,50,0,10,0,0.72,5.0,1.0,4,1,0,6.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,20,-1,0.8056574249931145,1.9104309279937297,600.0,False,31,0,7,0,0.6451612903225806,6.0,1.0,4,1,0,5.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_3.spectra,21,-1,0.2700959450012306,2.100895737996325,600.0,False,37,0,9,0,0.5675675675675675,2.0,1.0,7,3,0,7.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.4609607410020544,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.4014751279974007,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.7527185790022486,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.4952532110037282,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.513250545001938,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.3845717630028957,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.7147648440004559,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.5137701929925242,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.4380595739930868,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_486_GyroAspect_4.spectra,0,-1,,0.5705219700030284,600.0,False,4,0,3,1,0.0,,,1,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.2887979610022739,0.3617460070017841,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,9,-1,0.2902830869934405,0.760030352998001,600.0,False,13,0,3,0,0.6923076923076923,3.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.3002356879951549,0.3600001319937291,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,5,-1,0.3689944280049531,0.538670270005241,600.0,False,7,0,2,0,0.7142857142857143,3.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,5,-1,0.5481967710002209,0.7414222719962709,600.0,False,7,0,2,0,0.7142857142857143,3.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.1662012540036812,0.2233161640033358,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.271340567007428,0.3622914169973228,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.1812681350129423,0.2421575320040574,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,2,-1,0.1801693760062335,0.2378148350107949,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,4.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_1.spectra,3,-1,0.1914481209969381,0.4224977819976629,600.0,False,6,0,2,0,0.5,2.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.2939999049995094,0.2986383600000408,600.0,False,4,0,1,0,0.25,4.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.2317902819995652,0.2363326979975681,600.0,False,4,0,1,0,0.25,4.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.408011979998264,0.4133390909992158,600.0,False,4,0,1,0,0.25,4.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.2788813740044134,0.315527758000826,600.0,False,4,0,1,0,0.25,3.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.2574780640061362,0.4275596560037229,600.0,False,4,0,1,0,0.25,2.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.1707225090067368,0.2316291060124058,600.0,False,4,0,1,0,0.25,2.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.3440842380077811,0.3944427530077519,600.0,False,4,0,1,0,0.25,3.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.293466442002682,0.2980147890048101,600.0,False,4,0,1,0,0.25,4.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.2033728120004525,0.2560250550013734,600.0,False,4,0,1,0,0.25,2.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_2.spectra,1,-1,0.1954519050050294,0.2622785650019068,600.0,False,4,0,1,0,0.25,2.0,1.0,2,2,0,4.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,21,-1,0.3862388810011907,2.4036675469978945,600.0,False,38,0,10,0,0.5526315789473685,3.0,1.0,7,3,0,7.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,11,-1,0.2925876090012025,1.3985800119990015,600.0,False,19,0,5,0,0.5789473684210527,3.0,1.0,3,1,0,5.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,7,-1,0.2278764869988663,0.9170935969959828,600.0,False,14,0,4,0,0.5,3.0,1.0,3,1,0,5.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,6,-1,0.6430383370025083,1.075891373999184,600.0,False,13,0,4,0,0.46153846153846156,5.0,1.0,3,1,0,7.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,20,-1,0.2245433409989345,2.0958166159980465,600.0,False,33,0,8,0,0.6060606060606061,2.0,1.0,5,2,0,7.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,38,-1,0.2101029039913555,3.5058337429945823,600.0,False,62,0,15,0,0.6129032258064516,2.0,1.0,9,3,0,5.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,10,-1,1.2077686929987976,2.334236292997957,600.0,False,20,0,6,0,0.5,6.0,1.0,4,1,0,7.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,7,-1,0.2073380009969696,1.1164476580015616,600.0,False,14,0,4,0,0.5,2.0,1.0,3,1,0,4.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,7,-1,0.3165348350012209,1.161860295003862,600.0,False,15,0,4,0,0.4666666666666667,2.0,1.0,4,2,0,5.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_3.spectra,24,-1,0.2436058509920258,2.319772122995346,600.0,False,36,0,8,0,0.6666666666666666,2.0,1.0,4,1,0,5.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.5104288099973928,0.6395459459963604,600.0,False,7,0,3,0,0.42857142857142855,4.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.4253591070009861,0.5069703960034531,600.0,False,7,0,3,0,0.42857142857142855,5.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.4296133639945765,0.5414067399979103,600.0,False,7,0,3,0,0.42857142857142855,4.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.6506613390010898,0.7394380240002647,600.0,False,7,0,3,0,0.42857142857142855,5.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.4428810149984201,0.5265635799951269,600.0,False,7,0,3,0,0.42857142857142855,5.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.3676208770048106,0.5200705210008891,600.0,False,7,0,3,0,0.42857142857142855,4.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.7198148329916876,1.0021075069962535,600.0,False,7,0,3,0,0.42857142857142855,4.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.5692821070115315,0.6565821310068714,600.0,False,7,0,3,0,0.42857142857142855,5.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.442127073998563,0.541884234000463,600.0,False,7,0,3,0,0.42857142857142855,4.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_588_GyroAspect_4.spectra,3,-1,0.4842860760109033,0.6063256240013288,600.0,False,7,0,3,0,0.42857142857142855,5.0,2.0,1,0,0,4.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,15,-1,0.2233920059952652,1.3383771739972872,600.0,False,20,0,4,0,0.75,2.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,3,-1,0.1820718649978516,0.284416850998241,600.0,False,4,0,1,0,0.75,2.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,3,-1,0.2291093770036241,0.3403320980069111,600.0,False,4,0,1,0,0.75,2.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,3,-1,0.2154539090042817,0.3394853130012052,600.0,False,4,0,1,0,0.75,2.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,10,-1,0.2937294779985677,1.025574160994438,600.0,False,14,0,3,0,0.7142857142857143,2.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,3,-1,0.2157062309997854,0.3253709040000103,600.0,False,4,0,1,0,0.75,2.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,4,-1,0.2935205109970411,0.8377019710023887,600.0,False,7,0,2,0,0.5714285714285714,2.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,6,-1,0.2090480199985904,0.5723726760043064,600.0,False,9,0,2,0,0.6666666666666666,2.0,1.0,1,0,0,7.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,3,-1,0.3116241480020107,0.4207760919962311,600.0,False,4,0,1,0,0.75,2.0,1.0,0,0,0,7.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_1.spectra,4,-1,0.2313287110009696,0.5412849520071177,600.0,False,7,0,2,0,0.5714285714285714,2.0,1.0,1,0,0,6.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.2594800810038578,0.5143993530000444,600.0,False,6,0,2,0,0.3333333333333333,2.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.3529997149962582,0.4260091849937453,600.0,False,6,0,2,0,0.3333333333333333,4.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.4609152129996801,0.5771663859995897,600.0,False,6,0,2,0,0.3333333333333333,3.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.2850181799949496,0.511948315994232,600.0,False,6,0,2,0,0.3333333333333333,3.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.4458552979995147,0.5138392119988566,600.0,False,6,0,2,0,0.3333333333333333,4.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.3558995380008127,0.4251060870010406,600.0,False,6,0,2,0,0.3333333333333333,4.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.5535703990026377,0.6693105260055745,600.0,False,6,0,2,0,0.3333333333333333,4.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.2481475370004773,0.5029656700062333,600.0,False,6,0,2,0,0.3333333333333333,2.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.5259238190046744,0.5902043890091591,600.0,False,6,0,2,0,0.3333333333333333,4.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_2.spectra,2,-1,0.2322587840026244,0.5075742210028693,600.0,False,6,0,2,0,0.3333333333333333,2.0,1.0,2,1,0,8.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,52,-1,1.0791104800009634,6.583088564999343,600.0,False,98,0,29,0,0.5306122448979592,9.0,2.0,17,2,0,4.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,50,-1,1.1776165080009378,5.556221728998935,600.0,False,91,0,26,0,0.5494505494505495,9.0,2.0,15,2,0,5.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,57,-1,0.3308330209983978,6.743792896995728,600.0,False,98,0,27,0,0.5816326530612245,3.0,1.0,14,1,0,6.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,49,-1,1.7966742339995108,6.548452142000315,600.0,False,91,0,27,0,0.5384615384615384,10.0,2.0,15,1,0,5.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,64,-1,1.081940903000941,6.573491686001944,600.0,False,104,0,27,0,0.6153846153846154,7.0,1.0,13,1,0,5.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,47,-1,0.6493198539974401,5.02800634400046,600.0,False,84,0,24,0,0.5595238095238095,4.0,1.0,13,1,0,4.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,63,-1,2.121039807010675,10.633741977013417,600.0,False,111,0,32,0,0.5675675675675675,10.0,2.0,16,1,0,4.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,61,-1,0.4590238969976781,6.45174419999239,600.0,False,104,0,28,0,0.5865384615384616,3.0,1.0,15,1,0,5.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,66,-1,1.4856351499911398,6.6596763909910806,600.0,False,114,0,32,0,0.5789473684210527,10.0,2.0,16,1,0,7.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_3.spectra,32,-1,0.7372633509949083,4.003231959999539,600.0,False,62,0,19,0,0.5161290322580645,5.0,1.0,11,1,0,4.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.1683812069968553,0.2364270109974313,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.1981703970013768,0.2565797700008261,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2053862930042669,0.2790928489994257,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2192205649989773,0.2759608839987777,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2013395660032984,0.2544876050014863,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.1684337720071198,0.2130382320028729,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2417886629991699,0.3157161129929591,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2370958749961573,0.2976561850082362,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.1571507500048028,0.2121364230115432,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_4.spectra,2,-1,0.2981958579912316,0.4146140199882211,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.2528738249966409,0.4942331850033952,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.2089974389964481,0.4843243539944524,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.5244324800005415,0.6082843719996163,600.0,False,5,0,2,0,0.4,3.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.331997898996633,0.5537268810003297,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.3340391660021851,0.3992319480021251,600.0,False,5,0,2,0,0.4,3.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.2941149310063338,0.3590210230031516,600.0,False,5,0,2,0,0.4,3.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.2899015559960389,0.595188434002921,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.1825305639940779,0.4655115189962089,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.203286735995789,0.4593700330005958,600.0,False,5,0,2,0,0.4,2.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_590_GyroAspect_5.spectra,2,-1,0.3260385580069851,0.4074150560045382,600.0,False,5,0,2,0,0.4,3.0,1.0,1,0,0,10.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2417944429980707,0.3374315180044505,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2562779699946986,0.3845413259987253,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.3272487350041047,0.4485580890031997,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2817438319980283,0.3877657830016687,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2596766400019987,0.3525312179990578,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2595221850060625,0.3639357250067405,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.426219121000031,0.6196361859911121,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.287866454993491,0.4097662860003765,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2223612069938099,0.3635563589923549,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/GyroLTL_595_GyroAspect_fixed_1.spectra,2,-1,0.2479763070004992,0.3602736999891931,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,5.0
